	precision	recall	f1	accuracy	support
POSITIVE	0.6576	0.5972	0.6259	0.4555	371.0
NEUTRAL	0.16	0.2353	0.1905	0.1053	38.0
NEGATIVE	0.5126	0.4729	0.4919	0.3262	187.0
Micro-AVG	0.5835	0.5455	0.5639	0.3926	596.0
Macro-AVG	0.4434	0.4351	0.4361		596
