	precision	recall	f1	accuracy	support
POSITIVE	0.4215	0.6622	0.5151	0.3469	565.0
NEUTRAL	0.7	0.3182	0.4375	0.28	25.0
NEGATIVE	0.3083	0.5337	0.3908	0.2429	457.0
Micro-AVG	0.376	0.597	0.4614	0.2999	1047.0
Macro-AVG	0.4766	0.5047	0.4478		1047
