	precision	recall	f1	accuracy	support
AMBIENCE	0.7857	0.9167	0.8462	0.7333	15.0
FOOD	0.9048	0.8636	0.8837	0.7917	48.0
GENERAL-IMPRESSION	0.8	0.9524	0.8696	0.7692	26.0
PRICE	1.0	0.75	0.8571	0.75	8.0
SERVICE	0.931	0.8438	0.8852	0.7941	34.0
Micro-AVG	0.8793	0.8718	0.8755	0.7786	131.0
Macro-AVG	0.8843	0.8653	0.8684		131
