	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8462	0.7674	0.8049	0.6735	49.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	1.0	0.75	0.8571	0.75	8.0
DRINKS#STYLE_OPTIONS	1.0	1.0	1.0	1.0	6.0
FOOD#PRICES	0.8333	0.625	0.7143	0.5556	18.0
FOOD#QUALITY	0.8609	0.8667	0.8638	0.7602	171.0
FOOD#STYLE_OPTIONS	0.7857	0.5	0.6111	0.44	25.0
LOCATION#GENERAL	0.5	0.6	0.5455	0.375	8.0
RESTAURANT#GENERAL	0.8621	0.7143	0.7813	0.641	78.0
RESTAURANT#MISCELLANEOUS	0.6	0.3529	0.4444	0.2857	21.0
RESTAURANT#PRICES	0.75	0.8571	0.8	0.6667	18.0
SERVICE#GENERAL	0.8732	0.8267	0.8493	0.7381	84.0
Micro-AVG	0.8444	0.7716	0.8063	0.6755	490.0
Macro-AVG	0.7982	0.7106	0.7449		490
