	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8571	0.6977	0.7692	0.625	48.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	1.0	0.375	0.5455	0.375	8.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	6.0
FOOD#PRICES	0.7143	0.625	0.6667	0.5	20.0
FOOD#QUALITY	0.9048	0.76	0.8261	0.7037	162.0
FOOD#STYLE_OPTIONS	0.5714	0.1818	0.2759	0.16	25.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.9423	0.7	0.8033	0.6712	73.0
RESTAURANT#MISCELLANEOUS	0.5714	0.2353	0.3333	0.2	20.0
RESTAURANT#PRICES	1.0	0.4286	0.6	0.4286	14.0
SERVICE#GENERAL	0.859	0.8933	0.8758	0.7791	86.0
Micro-AVG	0.875	0.6853	0.7686	0.6242	471.0
Macro-AVG	2.5217	1.6159	1.9002		471
