	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6286	0.5116	0.5641	0.3929	56.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	1.0	0.375	0.5455	0.375	8.0
DRINKS#STYLE_OPTIONS	0.6667	0.3333	0.4444	0.2857	7.0
FOOD#PRICES	0.6429	0.5625	0.6	0.4286	21.0
FOOD#QUALITY	0.746	0.6267	0.6812	0.5165	182.0
FOOD#STYLE_OPTIONS	0.5714	0.1818	0.2759	0.16	25.0
LOCATION#GENERAL	0.5	0.2	0.2857	0.1667	6.0
RESTAURANT#GENERAL	0.8846	0.6571	0.7541	0.6053	76.0
RESTAURANT#MISCELLANEOUS	0.4286	0.1765	0.25	0.1429	21.0
RESTAURANT#PRICES	0.3333	0.1429	0.2	0.1111	18.0
SERVICE#GENERAL	0.7692	0.8	0.7843	0.6452	93.0
Micro-AVG	0.7381	0.5781	0.6484	0.4797	517.0
Macro-AVG	0.6532	0.4362	0.5043		517
