	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8974	0.814	0.8537	0.7447	47.0
DRINKS#PRICES	0.5	0.6667	0.5714	0.4	5.0
DRINKS#QUALITY	0.75	0.75	0.75	0.6	10.0
DRINKS#STYLE_OPTIONS	1.0	0.8333	0.9091	0.8333	6.0
FOOD#PRICES	0.6	0.1875	0.2857	0.1667	18.0
FOOD#QUALITY	0.9111	0.82	0.8632	0.7593	162.0
FOOD#STYLE_OPTIONS	0.8571	0.5455	0.6667	0.5	24.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.8194	0.8429	0.831	0.7108	83.0
RESTAURANT#MISCELLANEOUS	0.4375	0.4118	0.4242	0.2692	26.0
RESTAURANT#PRICES	0.5333	0.5714	0.5517	0.381	21.0
SERVICE#GENERAL	0.8824	0.8	0.8392	0.7229	83.0
Micro-AVG	0.8407	0.7506	0.7931	0.6571	490.0
Macro-AVG	0.7657	0.6369	0.6764		490
