	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9459	0.814	0.875	0.7778	45.0
DRINKS#PRICES	0.6	1.0	0.75	0.6	5.0
DRINKS#QUALITY	0.875	0.875	0.875	0.7778	9.0
DRINKS#STYLE_OPTIONS	1.0	0.8333	0.9091	0.8333	6.0
FOOD#PRICES	0.8235	0.875	0.8485	0.7368	19.0
FOOD#QUALITY	0.9048	0.8867	0.8957	0.811	164.0
FOOD#STYLE_OPTIONS	0.6667	0.6364	0.6512	0.4828	29.0
LOCATION#GENERAL	0.8	0.8	0.8	0.6667	6.0
RESTAURANT#GENERAL	0.8358	0.8	0.8175	0.6914	81.0
RESTAURANT#MISCELLANEOUS	0.6364	0.4118	0.5	0.3333	21.0
RESTAURANT#PRICES	1.0	0.8571	0.9231	0.8571	14.0
SERVICE#GENERAL	0.9221	0.9467	0.9342	0.8765	81.0
Micro-AVG	0.8762	0.8415	0.8585	0.7521	480.0
Macro-AVG	0.8342	0.8113	0.8149		480
