	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7955	0.8537	0.8236	0.7	50.0
DRINKS#PRICES	0.6	1.0	0.75	0.6	5.0
DRINKS#QUALITY	1.0	0.8571	0.9231	0.8571	7.0
DRINKS#STYLE_OPTIONS	1.0	0.75	0.8571	0.75	4.0
FOOD#PRICES	0.9091	0.5882	0.7143	0.5556	18.0
FOOD#QUALITY	0.92	0.8712	0.8949	0.8099	142.0
FOOD#STYLE_OPTIONS	0.7857	0.5238	0.6286	0.4583	24.0
LOCATION#GENERAL	1.0	0.75	0.8571	0.75	4.0
RESTAURANT#GENERAL	0.8824	0.8571	0.8696	0.7692	78.0
RESTAURANT#MISCELLANEOUS	0.75	0.4	0.5217	0.3529	17.0
RESTAURANT#PRICES	0.8462	0.9167	0.88	0.7857	14.0
SERVICE#GENERAL	0.8831	0.9315	0.9067	0.8293	82.0
Micro-AVG	0.878	0.8296	0.8531	0.7438	445.0
Macro-AVG	0.8643	0.7749	0.8022		445
