	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.8462	0.6875	0.7586	0.6111	18.0
AMBIENCE:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
AMBIENCE:POSITIVE	0.9429	0.7857	0.8571	0.75	44.0
FOOD:NEGATIVE	0.8108	0.8108	0.8108	0.6818	88.0
FOOD:NEUTRAL	0.7143	0.6667	0.6897	0.5263	19.0
FOOD:POSITIVE	0.9368	0.7008	0.8018	0.6692	133.0
PRICE:NEGATIVE	0.9375	0.6818	0.7895	0.6522	23.0
PRICE:NEUTRAL	0.6667	1.0	0.8	0.6667	3.0
PRICE:POSITIVE	1.0	1.0	1.0	1.0	5.0
GENERAL-IMPRESSION:NEGATIVE	0.7778	0.8974	0.8333	0.7143	49.0
GENERAL-IMPRESSION:NEUTRAL	0.6	1.0	0.75	0.6	5.0
GENERAL-IMPRESSION:POSITIVE	0.8571	0.875	0.866	0.7636	55.0
SERVICE:NEGATIVE	0.9074	0.8596	0.8829	0.7903	62.0
SERVICE:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
SERVICE:POSITIVE	0.9545	0.8514	0.9	0.8182	77.0
Micro-AVG	0.8766	0.7966	0.8347	0.7162	585.0
Macro-AVG	0.7968	0.8544	0.8049		585
