	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5333	0.5581	0.5455	0.375	64.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	0.75	0.75	0.75	0.6	10.0
DRINKS#STYLE_OPTIONS	0.8	0.6667	0.7273	0.5714	7.0
FOOD#PRICES	0.5	0.4375	0.4667	0.3043	23.0
FOOD#QUALITY	0.7014	0.6733	0.6871	0.5233	193.0
FOOD#STYLE_OPTIONS	0.3684	0.3182	0.3415	0.2059	34.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	8.0
RESTAURANT#GENERAL	0.8298	0.5571	0.6667	0.5	78.0
RESTAURANT#MISCELLANEOUS	0.3333	0.1176	0.1739	0.0952	21.0
RESTAURANT#PRICES	0.625	0.3571	0.4545	0.2941	17.0
SERVICE#GENERAL	0.8551	0.7867	0.8194	0.6941	85.0
Micro-AVG	0.69	0.5967	0.64	0.4706	544.0
Macro-AVG	0.5803	0.4908	0.5249		544
