	precision	recall	f1	accuracy	support
POSITIVE	0.7386	0.7117	0.7249	0.5685	343.0
NEUTRAL	0.6	0.3333	0.4286	0.2727	22.0
NEGATIVE	0.5625	0.5939	0.5778	0.4062	288.0
Micro-AVG	0.6598	0.6503	0.655	0.487	653.0
Macro-AVG	0.6337	0.5463	0.5771		653
