epoch	global_step	loss	test_loss	test_accuracy
1	520	0.2920328609752827	0.2044927580580593	0.7402551877192962	0.9281124497991968	
2	1040	0.19709823195858356	0.1429380398730222	0.5614750133110926	0.9493975903614458	
3	1560	0.1302265291612667	0.12866347799158226	0.47443050604600173	0.9646586345381526	
4	2080	0.09016446490288497	0.12245549507646594	0.6117850030079867	0.9666666666666667	
5	2600	0.05894373382258122	0.1110225779273792	0.5497187070357494	0.9698795180722891	
6	3120	0.0424275349216679	0.13819584753489322	0.6704113941926223	0.9698795180722891	
7	3640	0.029164904923527503	0.12733030604636625	0.7971100241709979	0.9690763052208835	
8	4160	0.019298372457146447	0.17789437315961829	0.8622479354723905	0.9686746987951808	
9	4680	0.016479246916535954	0.14655466098021208	0.8824661389375345	0.9698795180722891	
10	5200	0.01222594913107549	0.15277950151604996	0.8764879222099597	0.9726907630522088	
11	5720	0.01182752479379325	0.17079657421849193	0.9706220237108377	0.9698795180722891	
12	6240	0.0061261288646234716	0.20185887207993894	1.1482817767522273	0.9718875502008032	
13	6760	0.008740428400443097	0.1609676599351261	0.9853646701727158	0.970281124497992	
14	7280	0.004648666853609029	0.19178469173729332	1.07708474000295	0.9686746987951808	
15	7800	0.005825520887279148	0.19557381890965003	0.9917987218269935	0.9710843373493976	
16	8320	0.004045650946612183	0.21340306123191766	1.0787294850899622	0.9674698795180723	
17	8840	0.0037817025755150376	0.15290665055302574	1.137977536672201	0.9738955823293173	
18	9360	0.0017917975678966077	0.19500110868103804	1.0622458648987305	0.97429718875502	
19	9880	0.0018305487954491512	0.2222925124883659	1.1531051672421968	0.9698795180722891	
20	10400	0.0020629615837816136	0.2100747686022318	1.0971130728721619	0.9722891566265061	
21	10920	0.0008780037977325824	0.23490781090435447	1.0665156558538094	0.970281124497992	
22	11440	0.0007162433925819082	0.20220261014781452	1.0810801768914247	0.9730923694779117	
23	11960	0.0007217653314980383	0.20309251638774675	1.2200709948172936	0.9734939759036144	
24	12480	0.00029735265005421333	0.25809245152031624	1.1736857860516279	0.9698795180722891	
25	13000	0.0011145745755619337	0.23092830623936722	1.1973471427575135	0.9698795180722891	
26	13520	0.00025088166603731785	0.21953828185776159	1.2019535486514752	0.9718875502008032	
27	14040	0.00038792556596000885	0.2253698716949861	1.1546566494000263	0.9726907630522088	
28	14560	0.0004895808015589864	0.23167807085900596	1.1662846750173814	0.9710843373493976	
29	15080	0.00019204657239872455	0.22268416812226358	1.1566685201265874	0.9722891566265061	
30	15600	0.000152336269170169	0.23147540910394163	1.1653546125460894	0.9710843373493976	
