	precision	recall	f1	accuracy	support
POSITIVE	0.7797	0.7419	0.7603	0.6133	75.0
NEUTRAL	0.3333	0.6	0.4286	0.2727	11.0
NEGATIVE	0.6591	0.58	0.617	0.4462	65.0
Micro-AVG	0.6964	0.6667	0.6812	0.5166	151.0
Macro-AVG	0.5907	0.6406	0.602		151
