	precision	recall	f1	accuracy	support
POSITIVE	0.7748	0.7091	0.7405	0.5879	199.0
NEUTRAL	0.1538	0.1818	0.1667	0.0909	22.0
NEGATIVE	0.662	0.6267	0.6438	0.4747	99.0
Micro-AVG	0.7064	0.6614	0.6831	0.5188	320.0
Macro-AVG	0.5302	0.5059	0.517		320
