	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.8	1.0	0.8889	0.8	5.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.7	0.875	0.7778	0.6364	11.0
FOOD:NEGATIVE	0.8235	0.7778	0.8	0.6667	21.0
FOOD:NEUTRAL	1.0	1.0	1.0	1.0	3.0
FOOD:POSITIVE	0.9091	0.8696	0.8889	0.8	25.0
PRICE:NEGATIVE	0.8	0.6667	0.7273	0.5714	7.0
PRICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
PRICE:POSITIVE	1.0	1.0	1.0	1.0	1.0
GENERAL-IMPRESSION:NEGATIVE	0.8	0.8889	0.8421	0.7273	11.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	1.0
GENERAL-IMPRESSION:POSITIVE	0.9167	1.0	0.9565	0.9167	12.0
SERVICE:NEGATIVE	1.0	0.7692	0.8696	0.7692	13.0
SERVICE:NEUTRAL	0	0	0	0	0
SERVICE:POSITIVE	0.9375	0.7895	0.8571	0.75	20.0
Micro-AVG	0.8761	0.8462	0.8609	0.7557	131.0
Macro-AVG	0.7791	0.7758	0.7739		131
