	precision	recall	f1	accuracy	support
AMBIENCE	0.8095	0.6296	0.7083	0.5484	31.0
FOOD	0.8351	0.8901	0.8617	0.757	107.0
GENERAL-IMPRESSION	0.8182	0.878	0.8471	0.7347	49.0
PRICE	0.8462	0.8462	0.8462	0.7333	15.0
SERVICE	0.8966	0.8814	0.8889	0.8	65.0
Micro-AVG	0.8455	0.8528	0.8491	0.7378	267.0
Macro-AVG	0.8411	0.8251	0.8304		267
