	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6667	0.8293	0.7391	0.5862	58.0
DRINKS#PRICES	1.0	0.6667	0.8	0.6667	3.0
DRINKS#QUALITY	0.7143	0.7143	0.7143	0.5556	9.0
DRINKS#STYLE_OPTIONS	0.6667	0.5	0.5714	0.4	5.0
FOOD#PRICES	0.8571	0.3529	0.5	0.3333	18.0
FOOD#QUALITY	0.8154	0.803	0.8092	0.6795	156.0
FOOD#STYLE_OPTIONS	0.4286	0.7143	0.5357	0.3659	41.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	4.0
RESTAURANT#GENERAL	0.7273	0.8	0.7619	0.6154	91.0
RESTAURANT#MISCELLANEOUS	1.0	0.0667	0.125	0.0667	15.0
RESTAURANT#PRICES	0.6667	0.8333	0.7407	0.5882	17.0
SERVICE#GENERAL	0.8788	0.7945	0.8345	0.716	81.0
Micro-AVG	0.7487	0.7393	0.744	0.5924	498.0
Macro-AVG	0.7018	0.5896	0.5943		498
