	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.3933	0.7609	0.5185	0.35	100.0
DRINKS#PRICES	0.5	0.3333	0.4	0.25	4.0
DRINKS#QUALITY	0.3	0.4286	0.3529	0.2143	14.0
DRINKS#STYLE_OPTIONS	1.0	0.8571	0.9231	0.8571	7.0
FOOD#PRICES	0.5294	0.6	0.5625	0.3913	23.0
FOOD#QUALITY	0.5622	0.9396	0.7035	0.5426	258.0
FOOD#STYLE_OPTIONS	0.0	0.0	0.0	0.0	25.0
LOCATION#GENERAL	0.5	0.2	0.2857	0.1667	6.0
RESTAURANT#GENERAL	0.4426	0.7714	0.5625	0.3913	138.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	21.0
RESTAURANT#PRICES	0.5333	0.6154	0.5714	0.4	20.0
SERVICE#GENERAL	0.4874	0.8169	0.6105	0.4394	132.0
Micro-AVG	0.4968	0.7343	0.5927	0.4211	748.0
Macro-AVG	0.4373	0.5269	0.4575		748
