	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6304	0.7073	0.6667	0.5	58.0
DRINKS#PRICES	0.75	1.0	0.8571	0.75	4.0
DRINKS#QUALITY	0.75	0.8571	0.8	0.6667	9.0
DRINKS#STYLE_OPTIONS	0.5	0.25	0.3333	0.2	5.0
FOOD#PRICES	0.6667	0.4706	0.5517	0.381	21.0
FOOD#QUALITY	0.6581	0.7727	0.7108	0.5514	185.0
FOOD#STYLE_OPTIONS	0.3448	0.4762	0.4	0.25	40.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	4.0
RESTAURANT#GENERAL	0.6304	0.8286	0.716	0.5577	104.0
RESTAURANT#MISCELLANEOUS	0.5	0.0667	0.1176	0.0625	16.0
RESTAURANT#PRICES	0.5714	0.6667	0.6154	0.4444	18.0
SERVICE#GENERAL	0.7467	0.7671	0.7568	0.6087	92.0
Micro-AVG	0.6424	0.7068	0.673	0.5072	556.0
Macro-AVG	0.5624	0.5719	0.5438		556
