	precision	recall	f1	accuracy	support
POSITIVE	0.8062	0.7761	0.7909	0.6541	318.0
NEUTRAL	0.3571	0.3571	0.3571	0.2174	23.0
NEGATIVE	0.7638	0.8291	0.7951	0.6599	147.0
Micro-AVG	0.7769	0.7769	0.7769	0.6352	488.0
Macro-AVG	0.6424	0.6541	0.6477		488
