	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.68	0.6538	0.6667	0.5	34.0
DRINKS#PRICES	0.4	1.0	0.5714	0.4	5.0
DRINKS#QUALITY	1.0	0.8	0.8889	0.8	5.0
DRINKS#STYLE_OPTIONS	0.6667	0.5	0.5714	0.4	5.0
FOOD#PRICES	0.8	0.4	0.5333	0.3636	11.0
FOOD#QUALITY	0.809	0.8571	0.8324	0.7129	101.0
FOOD#STYLE_OPTIONS	0.2667	0.3077	0.2857	0.1667	24.0
LOCATION#GENERAL	0.25	0.3333	0.2857	0.1667	6.0
RESTAURANT#GENERAL	0.6923	0.6585	0.675	0.5094	53.0
RESTAURANT#MISCELLANEOUS	0.4286	0.3	0.3529	0.2143	14.0
RESTAURANT#PRICES	0.7	0.7778	0.7368	0.5833	12.0
SERVICE#GENERAL	0.7708	0.8409	0.8043	0.6727	55.0
Micro-AVG	0.7087	0.7171	0.7129	0.5538	325.0
Macro-AVG	0.622	0.6191	0.6004		325
