epoch	precision	recall	f1
1	0.1149	0.0198	0.0338
2	0.6754	0.4574	0.5455
3	0.6925	0.5307	0.6009
4	0.6978	0.6218	0.6576
5	0.7251	0.5901	0.6507
6	0.7071	0.6693	0.6877
7	0.6961	0.6713	0.6835
8	0.7159	0.6238	0.6667
9	0.7308	0.6396	0.6822
10	0.7488	0.5960	0.6637
11	0.7380	0.6416	0.6864
12	0.7181	0.6356	0.6744
13	0.7143	0.6337	0.6716
