	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9259	0.5814	0.7143	0.5556	45.0
DRINKS#PRICES	1.0	0.3333	0.5	0.3333	3.0
DRINKS#QUALITY	0.75	0.375	0.5	0.3333	9.0
DRINKS#STYLE_OPTIONS	1.0	0.3333	0.5	0.3333	6.0
FOOD#PRICES	1.0	0.375	0.5455	0.375	16.0
FOOD#QUALITY	0.9027	0.68	0.7757	0.6335	161.0
FOOD#STYLE_OPTIONS	0.4	0.0909	0.1481	0.08	25.0
LOCATION#GENERAL	1.0	0.2	0.3333	0.2	5.0
RESTAURANT#GENERAL	0.6905	0.8286	0.7532	0.6042	96.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	17.0
RESTAURANT#PRICES	0.7143	0.3571	0.4762	0.3125	16.0
SERVICE#GENERAL	1.0	0.64	0.7805	0.64	75.0
Micro-AVG	0.849	0.5897	0.696	0.5338	474.0
Macro-AVG	2.3459	1.1986	1.5067		474
