	precision	recall	f1	accuracy	support
POSITIVE	0.6853	0.7128	0.6988	0.537	892.0
NEUTRAL	0.5962	0.4844	0.5345	0.3647	85.0
NEGATIVE	0.5652	0.5788	0.572	0.4005	779.0
Micro-AVG	0.6309	0.6447	0.6377	0.4681	1756.0
Macro-AVG	0.6156	0.592	0.6018		1756
