	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.65	0.6341	0.642	0.4727	55.0
DRINKS#PRICES	1.0	0.3333	0.5	0.3333	3.0
DRINKS#QUALITY	0.2222	0.75	0.3429	0.2069	29.0
DRINKS#STYLE_OPTIONS	0.5	0.75	0.6	0.4286	7.0
FOOD#PRICES	1.0	0.0769	0.1429	0.0769	13.0
FOOD#QUALITY	0.6949	0.8311	0.7569	0.6089	202.0
FOOD#STYLE_OPTIONS	0.6667	0.087	0.1538	0.0833	24.0
LOCATION#GENERAL	0.1111	0.25	0.1538	0.0833	12.0
RESTAURANT#GENERAL	0.5934	0.7714	0.6708	0.5047	107.0
RESTAURANT#MISCELLANEOUS	0.2	0.0667	0.1	0.0526	19.0
RESTAURANT#PRICES	0.4545	0.7143	0.5556	0.3846	26.0
SERVICE#GENERAL	0.7761	0.6842	0.7273	0.5714	91.0
Micro-AVG	0.6236	0.6683	0.6452	0.4762	588.0
Macro-AVG	0.5724	0.4957	0.4455		588
