	precision	recall	f1	accuracy	support
POSITIVE	0.4932	0.5161	0.5044	0.3372	427.0
NEUTRAL	0.0	0.0	0.0	0.0	16.0
NEGATIVE	0.414	0.5242	0.4626	0.3009	216.0
Micro-AVG	0.6236	0.6683	0.6452	0.4762	588.0
Macro-AVG	0.3024	0.3468	0.3223		588
