	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL:POSITIVE	0.4717	0.8065	0.5952	0.4237	59.0
AMBIENCE#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	4.0
AMBIENCE#GENERAL:NEGATIVE	0.2941	0.7143	0.4167	0.2632	19.0
DRINKS#PRICES:POSITIVE	1.0	0.6667	0.8	0.6667	3.0
DRINKS#PRICES:NEUTRAL	0	0	0	0	0
DRINKS#PRICES:NEGATIVE	0.3333	0.5	0.4	0.25	4.0
DRINKS#QUALITY:POSITIVE	0.8	0.5714	0.6667	0.5	8.0
DRINKS#QUALITY:NEUTRAL	0	0	0	0	0
DRINKS#QUALITY:NEGATIVE	0.5	1.0	0.6667	0.5	2.0
DRINKS#STYLE_OPTIONS:POSITIVE	0.75	0.6	0.6667	0.5	6.0
DRINKS#STYLE_OPTIONS:NEUTRAL	0	0	0	0	0
DRINKS#STYLE_OPTIONS:NEGATIVE	0.0	0.0	0.0	0.0	1.0
FOOD#PRICES:POSITIVE	1.0	0.5714	0.7273	0.5714	7.0
FOOD#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	1.0
FOOD#PRICES:NEGATIVE	0.5	0.2857	0.3636	0.2222	9.0
FOOD#QUALITY:POSITIVE	0.8108	0.8654	0.8372	0.72	125.0
FOOD#QUALITY:NEUTRAL	0.8	0.8	0.8	0.6667	6.0
FOOD#QUALITY:NEGATIVE	0.6757	0.7576	0.7143	0.5556	45.0
FOOD#STYLE_OPTIONS:POSITIVE	0.2903	0.6429	0.4	0.25	36.0
FOOD#STYLE_OPTIONS:NEUTRAL	0.0	0.0	0.0	0.0	3.0
FOOD#STYLE_OPTIONS:NEGATIVE	0.1818	0.2857	0.2222	0.125	16.0
LOCATION#GENERAL:POSITIVE	0.2222	0.6667	0.3333	0.2	10.0
LOCATION#GENERAL:NEUTRAL	0.0	0.0	0.0	0.0	1.0
LOCATION#GENERAL:NEGATIVE	0.0833	1.0	0.1538	0.0833	12.0
RESTAURANT#GENERAL:POSITIVE	0.3883	0.7692	0.5161	0.3478	115.0
RESTAURANT#GENERAL:NEUTRAL	0.3333	0.5	0.4	0.25	4.0
RESTAURANT#GENERAL:NEGATIVE	0.2222	0.7059	0.338	0.2034	59.0
RESTAURANT#MISCELLANEOUS:POSITIVE	0.0	0.0	0.0	0.0	11.0
RESTAURANT#MISCELLANEOUS:NEUTRAL	0.0	0.0	0.0	0.0	2.0
RESTAURANT#MISCELLANEOUS:NEGATIVE	0.1429	0.25	0.1818	0.1	10.0
RESTAURANT#PRICES:POSITIVE	0.625	1.0	0.7692	0.625	8.0
RESTAURANT#PRICES:NEUTRAL	0.0	0.0	0.0	0.0	2.0
RESTAURANT#PRICES:NEGATIVE	0.375	0.4286	0.4	0.25	12.0
SERVICE#GENERAL:POSITIVE	0.8857	0.8857	0.8857	0.7949	39.0
SERVICE#GENERAL:NEUTRAL	0.4	1.0	0.5714	0.4	5.0
SERVICE#GENERAL:NEGATIVE	0.5962	0.8158	0.6889	0.5254	59.0
Micro-AVG	0.516	0.7356	0.6065	0.4353	703.0
Macro-AVG	0.3523	0.4747	0.3754		703
