	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.4722	0.85	0.6071	0.4359	78.0
DRINKS#PRICES	0.6	0.6	0.6	0.4286	7.0
DRINKS#QUALITY	0.7143	0.625	0.6667	0.5	10.0
DRINKS#STYLE_OPTIONS	0.6	0.6	0.6	0.4286	7.0
FOOD#PRICES	0.7778	0.5	0.6087	0.4375	16.0
FOOD#QUALITY	0.7974	0.8592	0.8271	0.7052	173.0
FOOD#STYLE_OPTIONS	0.2727	0.5455	0.3636	0.2222	54.0
LOCATION#GENERAL	0.1429	0.6	0.2308	0.1304	23.0
RESTAURANT#GENERAL	0.35	0.7887	0.4848	0.32	175.0
RESTAURANT#MISCELLANEOUS	0.25	0.125	0.1667	0.0909	22.0
RESTAURANT#PRICES	0.6471	0.8462	0.7333	0.5789	19.0
SERVICE#GENERAL	0.7174	0.88	0.7904	0.6535	101.0
Micro-AVG	0.5464	0.7788	0.6422	0.473	685.0
Macro-AVG	0.5285	0.6516	0.5566		685
