	precision	recall	f1	accuracy	support
POSITIVE	0.8154	0.7737	0.794	0.6584	322.0
NEUTRAL	0.6154	0.4444	0.5161	0.3478	23.0
NEGATIVE	0.7535	0.8223	0.7864	0.648	250.0
Micro-AVG	0.7828	0.7812	0.782	0.642	595.0
Macro-AVG	0.7281	0.6801	0.6988		595
