	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6857	0.5581	0.6154	0.4444	54.0
DRINKS#PRICES	0.5	0.6667	0.5714	0.4	5.0
DRINKS#QUALITY	0.7143	0.625	0.6667	0.5	10.0
DRINKS#STYLE_OPTIONS	0.8	0.6667	0.7273	0.5714	7.0
FOOD#PRICES	0.5714	0.25	0.3478	0.2105	19.0
FOOD#QUALITY	0.855	0.7467	0.7972	0.6627	169.0
FOOD#STYLE_OPTIONS	0.4167	0.2273	0.2941	0.1724	29.0
LOCATION#GENERAL	0.3333	0.2	0.25	0.1429	7.0
RESTAURANT#GENERAL	0.642	0.7429	0.6887	0.5253	99.0
RESTAURANT#MISCELLANEOUS	0.25	0.1765	0.2069	0.1154	26.0
RESTAURANT#PRICES	0.4615	0.4286	0.4444	0.2857	21.0
SERVICE#GENERAL	0.8116	0.7467	0.7778	0.6364	88.0
Micro-AVG	0.723	0.6387	0.6782	0.5131	534.0
Macro-AVG	0.5868	0.5029	0.5323		534
