	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9167	0.7857	0.8462	0.7333	15.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	1.0	0.3333	0.5	0.3333	3.0
DRINKS#STYLE_OPTIONS	1.0	0.6667	0.8	0.6667	3.0
FOOD#PRICES	0.4286	0.6	0.5	0.3333	9.0
FOOD#QUALITY	0.8537	0.875	0.8642	0.7609	46.0
FOOD#STYLE_OPTIONS	0.75	0.4286	0.5455	0.375	8.0
LOCATION#GENERAL	1.0	0.5	0.6667	0.5	2.0
RESTAURANT#GENERAL	0.8235	0.6667	0.7368	0.5833	24.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	6.0
RESTAURANT#PRICES	0.6667	0.4	0.5	0.3333	6.0
SERVICE#GENERAL	0.8095	0.7727	0.7907	0.6538	26.0
Micro-AVG	0.8198	0.7	0.7552	0.6067	150.0
Macro-AVG	0.7707	0.5857	0.6458		150
