	precision	recall	f1	accuracy	support
POSITIVE	0.6	0.6585	0.6279	0.4576	118.0
NEUTRAL	0.6667	0.2222	0.3333	0.2	10.0
NEGATIVE	0.619	0.6667	0.642	0.4727	55.0
Micro-AVG	0.7037	0.7308	0.717	0.5588	170.0
Macro-AVG	0.6286	0.5158	0.5344		170
