	precision	recall	f1	accuracy	support
POSITIVE	0.725	0.7073	0.716	0.5577	104.0
NEUTRAL	0.6667	0.2222	0.3333	0.2	10.0
NEGATIVE	0.7879	0.6667	0.7222	0.5652	46.0
Micro-AVG	0.7414	0.6615	0.6992	0.5375	160.0
Macro-AVG	0.7265	0.5321	0.5905		160
