	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.9231	0.75	0.8276	0.7059	17.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	0.7895	0.7143	0.75	0.6	50.0
FOOD:NEGATIVE	0.9796	0.6486	0.7805	0.64	75.0
FOOD:NEUTRAL	0.9167	0.7333	0.8148	0.6875	16.0
FOOD:POSITIVE	0.8646	0.6535	0.7444	0.5929	140.0
PRICE:NEGATIVE	0.9286	0.5909	0.7222	0.5652	23.0
PRICE:NEUTRAL	1.0	1.0	1.0	1.0	2.0
PRICE:POSITIVE	1.0	0.6	0.75	0.6	5.0
GENERAL-IMPRESSION:NEGATIVE	0.9118	0.7949	0.8493	0.7381	42.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	3.0
GENERAL-IMPRESSION:POSITIVE	0.9268	0.7917	0.8539	0.7451	51.0
SERVICE:NEGATIVE	0.9796	0.8421	0.9057	0.8276	58.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.9508	0.7838	0.8593	0.7532	77.0
Micro-AVG	0.9159	0.7243	0.8089	0.6791	561.0
Macro-AVG	0.8781	0.7269	0.7905		561
