	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7174	0.7674	0.7416	0.5893	56.0
DRINKS#PRICES	0.4286	1.0	0.6	0.4286	7.0
DRINKS#QUALITY	0.7	0.875	0.7778	0.6364	11.0
DRINKS#STYLE_OPTIONS	1.0	0.6667	0.8	0.6667	6.0
FOOD#PRICES	0.6667	0.375	0.48	0.3158	19.0
FOOD#QUALITY	0.838	0.7933	0.8151	0.6879	173.0
FOOD#STYLE_OPTIONS	0.5	0.4091	0.45	0.2903	31.0
LOCATION#GENERAL	0.5	0.4	0.4444	0.2857	7.0
RESTAURANT#GENERAL	0.7123	0.7429	0.7273	0.5714	91.0
RESTAURANT#MISCELLANEOUS	0.2727	0.1765	0.2143	0.12	25.0
RESTAURANT#PRICES	0.6471	0.7857	0.7097	0.55	20.0
SERVICE#GENERAL	0.8611	0.8267	0.8435	0.7294	85.0
Micro-AVG	0.753	0.7249	0.7387	0.5857	531.0
Macro-AVG	0.6537	0.6515	0.6336		531
