	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.7692	0.625	0.6897	0.5263	19.0
AMBIENCE:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
AMBIENCE:POSITIVE	0.8857	0.7381	0.8052	0.6739	46.0
FOOD:NEGATIVE	0.875	0.7568	0.8116	0.6829	82.0
FOOD:NEUTRAL	0.9167	0.7333	0.8148	0.6875	16.0
FOOD:POSITIVE	0.9368	0.7008	0.8018	0.6692	133.0
PRICE:NEGATIVE	0.8889	0.7273	0.8	0.6667	24.0
PRICE:NEUTRAL	0.6667	1.0	0.8	0.6667	3.0
PRICE:POSITIVE	0.625	1.0	0.7692	0.625	8.0
GENERAL-IMPRESSION:NEGATIVE	0.8421	0.8205	0.8312	0.7111	45.0
GENERAL-IMPRESSION:NEUTRAL	0.6	1.0	0.75	0.6	5.0
GENERAL-IMPRESSION:POSITIVE	0.913	0.875	0.8936	0.8077	52.0
SERVICE:NEGATIVE	0.8727	0.8421	0.8571	0.75	64.0
SERVICE:NEUTRAL	0.5	1.0	0.6667	0.5	2.0
SERVICE:POSITIVE	0.9365	0.7973	0.8613	0.7564	78.0
Micro-AVG	0.8845	0.7719	0.8244	0.7012	579.0
Macro-AVG	0.7819	0.8411	0.7879		579
