	precision	recall	f1	accuracy	support
AMBIENCE	0.9412	0.5926	0.7273	0.5714	28.0
FOOD	0.8737	0.9121	0.8925	0.8058	103.0
GENERAL-IMPRESSION	0.7727	0.8293	0.8	0.6667	51.0
PRICE	0.9	0.6923	0.7826	0.6429	14.0
SERVICE	0.9412	0.8136	0.8728	0.7742	62.0
Micro-AVG	0.8756	0.8225	0.8482	0.7364	258.0
Macro-AVG	0.8858	0.768	0.815		258
