	precision	recall	f1	accuracy	support
AMBIENCE	0.8519	0.8519	0.8519	0.7419	31.0
FOOD	0.9231	0.9231	0.9231	0.8571	98.0
GENERAL-IMPRESSION	0.9189	0.8293	0.8718	0.7727	44.0
PRICE	1.0	0.7692	0.8696	0.7692	13.0
SERVICE	1.0	0.9153	0.9558	0.9153	59.0
Micro-AVG	0.9361	0.8874	0.9111	0.8367	245.0
Macro-AVG	2.8163	2.5733	2.6833		245
