	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7632	0.6744	0.716	0.5577	52.0
DRINKS#PRICES	0.5	0.6667	0.5714	0.4	5.0
DRINKS#QUALITY	0.7778	0.875	0.8235	0.7	10.0
DRINKS#STYLE_OPTIONS	0.8	0.6667	0.7273	0.5714	7.0
FOOD#PRICES	0.7273	0.5	0.5926	0.4211	19.0
FOOD#QUALITY	0.8421	0.8533	0.8477	0.7356	174.0
FOOD#STYLE_OPTIONS	0.5833	0.3182	0.4118	0.2593	27.0
LOCATION#GENERAL	0.5	0.4	0.4444	0.2857	7.0
RESTAURANT#GENERAL	0.7941	0.7714	0.7826	0.6429	84.0
RESTAURANT#MISCELLANEOUS	0.35	0.4118	0.3784	0.2333	30.0
RESTAURANT#PRICES	0.7333	0.7857	0.7586	0.6111	18.0
SERVICE#GENERAL	0.8243	0.8133	0.8188	0.6932	88.0
Micro-AVG	0.7767	0.7459	0.761	0.6142	521.0
Macro-AVG	0.6829	0.6447	0.6561		521
