	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.76	0.7308	0.7451	0.5938	32.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	1.0	0.2	0.3333	0.2	5.0
DRINKS#STYLE_OPTIONS	1.0	0.75	0.8571	0.75	4.0
FOOD#PRICES	0.75	0.3	0.4286	0.2727	11.0
FOOD#QUALITY	0.9014	0.7619	0.8258	0.7033	91.0
FOOD#STYLE_OPTIONS	0.5625	0.6923	0.6207	0.45	20.0
LOCATION#GENERAL	1.0	0.6667	0.8	0.6667	3.0
RESTAURANT#GENERAL	0.75	0.8049	0.7765	0.6346	52.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	10.0
RESTAURANT#PRICES	0.6154	0.8889	0.7273	0.5714	14.0
SERVICE#GENERAL	0.907	0.8864	0.8966	0.8125	48.0
Micro-AVG	0.817	0.7291	0.7706	0.6267	292.0
Macro-AVG	0.7705	0.6402	0.6676		292
