	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.64	0.6957	0.6667	0.5	64.0
DRINKS#PRICES	0.2857	0.6667	0.4	0.25	8.0
DRINKS#QUALITY	0.8333	0.7143	0.7692	0.625	8.0
DRINKS#STYLE_OPTIONS	1.0	0.2857	0.4444	0.2857	7.0
FOOD#PRICES	0.7692	0.6667	0.7143	0.5556	18.0
FOOD#QUALITY	0.756	0.8523	0.8013	0.6684	190.0
FOOD#STYLE_OPTIONS	0.6667	0.24	0.3529	0.2143	28.0
LOCATION#GENERAL	0.4286	0.6	0.5	0.3333	9.0
RESTAURANT#GENERAL	0.7123	0.7429	0.7273	0.5714	91.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	19.0
RESTAURANT#PRICES	0.6364	0.5385	0.5833	0.4118	17.0
SERVICE#GENERAL	0.8182	0.8873	0.8514	0.7412	85.0
Micro-AVG	0.7288	0.7203	0.7245	0.568	544.0
Macro-AVG	0.6289	0.5742	0.5676		544
