	precision	recall	f1	accuracy	support
AMBIENCE	0.5854	0.8571	0.6957	0.5333	90.0
FOOD	0.7083	0.8586	0.7763	0.6343	268.0
GENERAL-IMPRESSION	0.6638	0.8652	0.7512	0.6016	128.0
PRICE	0.84	0.75	0.7925	0.6562	32.0
SERVICE	0.7477	0.6803	0.7124	0.5533	150.0
Micro-AVG	0.6951	0.8093	0.7479	0.5973	668.0
Macro-AVG	2.1271	2.4067	2.2369		668
