	precision	recall	f1	accuracy	support
AMBIENCE	0.5488	0.8036	0.6522	0.4839	93.0
FOOD	0.6542	0.7929	0.7169	0.5587	281.0
GENERAL-IMPRESSION	0.6379	0.8315	0.722	0.5649	131.0
PRICE	0.68	0.6071	0.6415	0.4722	36.0
SERVICE	0.7477	0.6803	0.7124	0.5533	150.0
Micro-AVG	0.6551	0.7627	0.7048	0.5441	691.0
Macro-AVG	0.6537	0.7431	0.689		691
