	precision	recall	f1	accuracy	support
POSITIVE	0.7308	0.6381	0.6813	0.5166	331.0
NEUTRAL	0.8182	0.4737	0.6	0.4286	21.0
NEGATIVE	0.5191	0.5312	0.5251	0.356	191.0
Micro-AVG	0.6596	0.5976	0.6271	0.4567	543.0
Macro-AVG	0.6894	0.5477	0.6021		543
