	precision	recall	f1	accuracy	support
POSITIVE	0.7483	0.8188	0.782	0.642	352.0
NEUTRAL	0.4667	0.4375	0.4516	0.2917	24.0
NEGATIVE	0.6769	0.7097	0.6929	0.5301	166.0
Micro-AVG	0.7181	0.7716	0.7439	0.5923	542.0
Macro-AVG	0.6306	0.6553	0.6422		542
