	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.2941	0.6667	0.4082	0.2564	39.0
AMBIENCE:NEUTRAL	0.0	0.0	0.0	0.0	6.0
AMBIENCE:POSITIVE	0.7037	0.9268	0.8	0.6667	57.0
FOOD:NEGATIVE	0.4328	0.8923	0.5829	0.4113	141.0
FOOD:NEUTRAL	0.4	0.5	0.4444	0.2857	21.0
FOOD:POSITIVE	0.7132	0.8214	0.7635	0.6174	149.0
PRICE:NEGATIVE	0.4545	0.8696	0.597	0.4255	47.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	8.0
PRICE:POSITIVE	0.4545	1.0	0.625	0.4545	11.0
GENERAL-IMPRESSION:NEGATIVE	0.337	0.7949	0.4733	0.31	100.0
GENERAL-IMPRESSION:NEUTRAL	0.2	0.3333	0.25	0.1429	7.0
GENERAL-IMPRESSION:POSITIVE	0.3417	0.8367	0.4852	0.3203	128.0
SERVICE:NEGATIVE	0.4643	0.9455	0.6228	0.4522	115.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	3.0
SERVICE:POSITIVE	0.7838	0.8657	0.8227	0.6988	83.0
Micro-AVG	0.4916	0.8425	0.6209	0.4503	915.0
Macro-AVG	0.372	0.6302	0.4583		915
