	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.8333	0.7143	0.7692	0.625	8.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.8636	0.95	0.9047	0.8261	23.0
FOOD:NEGATIVE	0.9355	0.8788	0.9063	0.8286	35.0
FOOD:NEUTRAL	1.0	0.5556	0.7143	0.5556	9.0
FOOD:POSITIVE	0.8491	0.9184	0.8824	0.7895	57.0
PRICE:NEGATIVE	0.9	0.9	0.9	0.8182	11.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
PRICE:POSITIVE	0.6667	1.0	0.8	0.6667	3.0
GENERAL-IMPRESSION:NEGATIVE	0.7368	0.7778	0.7567	0.6087	23.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	1.0
GENERAL-IMPRESSION:POSITIVE	0.7826	0.8182	0.8	0.6667	27.0
SERVICE:NEGATIVE	1.0	0.8462	0.9167	0.8462	26.0
SERVICE:NEUTRAL	0	0	0	0	0
SERVICE:POSITIVE	0.9333	0.8485	0.8889	0.8	35.0
Micro-AVG	0.8756	0.8528	0.864	0.7606	259.0
Macro-AVG	0.7001	0.6805	0.6826		259
