	precision	recall	f1	accuracy	support
POSITIVE	0.9245	0.7903	0.8522	0.7424	66.0
NEUTRAL	1.0	1.0	1.0	1.0	5.0
NEGATIVE	0.7917	0.76	0.7755	0.6333	60.0
Micro-AVG	0.8679	0.7863	0.8251	0.7023	131.0
Macro-AVG	0.9054	0.8501	0.8759		131
