	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.4118	0.6829	0.5138	0.3457	81.0
DRINKS#PRICES	1.0	0.6667	0.8	0.6667	3.0
DRINKS#QUALITY	0.4615	0.8571	0.6	0.4286	14.0
DRINKS#STYLE_OPTIONS	1.0	0.25	0.4	0.25	4.0
FOOD#PRICES	0.6	0.7059	0.6486	0.48	25.0
FOOD#QUALITY	0.7132	0.7348	0.7239	0.5673	171.0
FOOD#STYLE_OPTIONS	0.28	0.6667	0.3944	0.2456	57.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	4.0
RESTAURANT#GENERAL	0.7027	0.7429	0.7222	0.5652	92.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	15.0
RESTAURANT#PRICES	1.0	0.1667	0.2857	0.1667	12.0
SERVICE#GENERAL	0.8088	0.7534	0.7801	0.6395	86.0
Micro-AVG	0.6198	0.6742	0.6459	0.477	564.0
Macro-AVG	0.5815	0.5189	0.4891		564
