	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7586	0.8462	0.8	0.6667	33.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	1.0	0.6	0.75	0.6	5.0
DRINKS#STYLE_OPTIONS	0.75	0.75	0.75	0.6	5.0
FOOD#PRICES	0.8333	0.5	0.625	0.4545	11.0
FOOD#QUALITY	0.8966	0.9286	0.9123	0.8387	93.0
FOOD#STYLE_OPTIONS	0.6667	0.7692	0.7143	0.5556	18.0
LOCATION#GENERAL	1.0	1.0	1.0	1.0	3.0
RESTAURANT#GENERAL	0.9091	0.7317	0.8108	0.6818	44.0
RESTAURANT#MISCELLANEOUS	0.6667	0.6	0.6316	0.4615	13.0
RESTAURANT#PRICES	0.7273	0.8889	0.8	0.6667	12.0
SERVICE#GENERAL	0.9111	0.9318	0.9213	0.8542	48.0
Micro-AVG	0.8543	0.8406	0.8474	0.7352	287.0
Macro-AVG	0.8433	0.7955	0.8096		287
