	precision	recall	f1	accuracy	support
POSITIVE	0.5323	0.7384	0.6186	0.4478	460.0
NEUTRAL	1.0	0.0625	0.1176	0.0625	16.0
NEGATIVE	0.2915	0.6935	0.4105	0.2583	333.0
Micro-AVG	0.429	0.6993	0.5318	0.3622	809.0
Macro-AVG	0.6079	0.4981	0.3822		809
