	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7333	0.7674	0.75	0.6	55.0
DRINKS#PRICES	0.4286	1.0	0.6	0.4286	7.0
DRINKS#QUALITY	0.75	0.75	0.75	0.6	10.0
DRINKS#STYLE_OPTIONS	0.8	0.6667	0.7273	0.5714	7.0
FOOD#PRICES	0.6667	0.5	0.5714	0.4	20.0
FOOD#QUALITY	0.8356	0.8133	0.8243	0.7011	174.0
FOOD#STYLE_OPTIONS	0.6	0.5455	0.5714	0.4	30.0
LOCATION#GENERAL	0.5	0.4	0.4444	0.2857	7.0
RESTAURANT#GENERAL	0.7941	0.7714	0.7826	0.6429	84.0
RESTAURANT#MISCELLANEOUS	0.5455	0.3529	0.4286	0.2727	22.0
RESTAURANT#PRICES	0.7857	0.7857	0.7857	0.6471	17.0
SERVICE#GENERAL	0.8904	0.8667	0.8784	0.7831	83.0
Micro-AVG	0.7893	0.7599	0.7743	0.6318	516.0
Macro-AVG	0.6942	0.685	0.6762		516
