	precision	recall	f1	accuracy	support
POSITIVE	0.856	0.7039	0.7726	0.6294	170.0
NEUTRAL	0.2121	0.6364	0.3182	0.1892	37.0
NEGATIVE	0.7368	0.7692	0.7527	0.6034	116.0
Micro-AVG	0.7273	0.7244	0.7258	0.5697	323.0
Macro-AVG	0.6016	0.7032	0.6145		323
