	precision	recall	f1	accuracy	support
POSITIVE	0.684	0.6216	0.6513	0.4829	381.0
NEUTRAL	0.3429	0.5455	0.4211	0.2667	45.0
NEGATIVE	0.5268	0.5192	0.523	0.3541	305.0
Micro-AVG	0.5972	0.5779	0.5874	0.4159	731.0
Macro-AVG	0.5179	0.5621	0.5318		731
