	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7561	0.7209	0.7381	0.5849	53.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	0.8333	0.625	0.7143	0.5556	9.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	6.0
FOOD#PRICES	0.7333	0.6875	0.7097	0.55	20.0
FOOD#QUALITY	0.8527	0.7333	0.7885	0.6509	169.0
FOOD#STYLE_OPTIONS	0.7273	0.3636	0.4848	0.32	25.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.8226	0.7286	0.7727	0.6296	81.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	17.0
RESTAURANT#PRICES	1.0	0.2857	0.4444	0.2857	14.0
SERVICE#GENERAL	0.9231	0.8	0.8571	0.75	80.0
Micro-AVG	0.8421	0.6713	0.7471	0.5963	483.0
Macro-AVG	0.7763	0.5593	0.6328		483
