	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.629	0.907	0.7429	0.5909	66.0
DRINKS#PRICES	0.75	1.0	0.8571	0.75	4.0
DRINKS#QUALITY	1.0	0.75	0.8571	0.75	8.0
DRINKS#STYLE_OPTIONS	0.8333	0.8333	0.8333	0.7143	7.0
FOOD#PRICES	0.9231	0.75	0.8276	0.7059	17.0
FOOD#QUALITY	0.8774	0.9067	0.8918	0.8047	169.0
FOOD#STYLE_OPTIONS	0.6667	0.7273	0.6957	0.5333	30.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.8846	0.6571	0.7541	0.6053	76.0
RESTAURANT#MISCELLANEOUS	0.7	0.4118	0.5185	0.35	20.0
RESTAURANT#PRICES	0.8667	0.9286	0.8966	0.8125	16.0
SERVICE#GENERAL	0.8947	0.9067	0.9007	0.8193	83.0
Micro-AVG	0.831	0.8252	0.8281	0.7066	501.0
Macro-AVG	0.8355	0.7815	0.7938		501
