	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6053	0.5349	0.5679	0.3966	58.0
DRINKS#PRICES	0.3333	0.3333	0.3333	0.2	5.0
DRINKS#QUALITY	0.8	0.5	0.6154	0.4444	9.0
DRINKS#STYLE_OPTIONS	0.6667	0.6667	0.6667	0.5	8.0
FOOD#PRICES	0.5556	0.625	0.5882	0.4167	24.0
FOOD#QUALITY	0.8855	0.7733	0.8256	0.703	165.0
FOOD#STYLE_OPTIONS	0.3529	0.2727	0.3077	0.1818	33.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	8.0
RESTAURANT#GENERAL	0.7937	0.7143	0.7519	0.6024	83.0
RESTAURANT#MISCELLANEOUS	0.8333	0.2941	0.4348	0.2778	18.0
RESTAURANT#PRICES	0.6667	0.1429	0.2353	0.1333	15.0
SERVICE#GENERAL	0.8714	0.8133	0.8414	0.7262	84.0
Micro-AVG	0.7769	0.6573	0.7121	0.5529	510.0
Macro-AVG	0.6137	0.4725	0.514		510
