	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6154	0.6154	0.6154	0.4444	36.0
DRINKS#PRICES	0.6667	1.0	0.8	0.6667	3.0
DRINKS#QUALITY	1.0	0.4	0.5714	0.4	5.0
DRINKS#STYLE_OPTIONS	1.0	0.75	0.8571	0.75	4.0
FOOD#PRICES	0.6	0.3	0.4	0.25	12.0
FOOD#QUALITY	0.859	0.7976	0.8272	0.7053	95.0
FOOD#STYLE_OPTIONS	0.3333	0.2308	0.2727	0.1579	19.0
LOCATION#GENERAL	0.6667	0.6667	0.6667	0.5	4.0
RESTAURANT#GENERAL	0.5882	0.7317	0.6522	0.4839	62.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	10.0
RESTAURANT#PRICES	0.6667	0.6667	0.6667	0.5	12.0
SERVICE#GENERAL	0.8974	0.7955	0.8434	0.7292	48.0
Micro-AVG	0.7412	0.6733	0.7056	0.5452	310.0
Macro-AVG	0.6578	0.5795	0.5977		310
