	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5273	0.6744	0.5918	0.4203	69.0
DRINKS#PRICES	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#QUALITY	1.0	0.75	0.8571	0.75	8.0
DRINKS#STYLE_OPTIONS	0.8	0.6667	0.7273	0.5714	7.0
FOOD#PRICES	0.6667	0.625	0.6452	0.4762	21.0
FOOD#QUALITY	0.8261	0.76	0.7917	0.6552	174.0
FOOD#STYLE_OPTIONS	0.3333	0.1818	0.2353	0.1333	30.0
LOCATION#GENERAL	1.0	0.2	0.3333	0.2	5.0
RESTAURANT#GENERAL	0.6825	0.6143	0.6466	0.4778	90.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	17.0
RESTAURANT#PRICES	1.0	0.1429	0.2501	0.1429	14.0
SERVICE#GENERAL	0.9138	0.7067	0.797	0.6625	80.0
Micro-AVG	0.7486	0.6247	0.6811	0.5164	519.0
Macro-AVG	0.7014	0.499	0.5452		519
