	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5263	0.7143	0.6061	0.4348	23.0
DRINKS#PRICES	0.5	0.5	0.5	0.3333	3.0
DRINKS#QUALITY	1.0	0.6667	0.8	0.6667	3.0
DRINKS#STYLE_OPTIONS	0.3333	0.3333	0.3333	0.2	5.0
FOOD#PRICES	0.4	0.4	0.4	0.25	8.0
FOOD#QUALITY	0.8049	0.825	0.8148	0.6875	48.0
FOOD#STYLE_OPTIONS	0.0	0.0	0.0	0.0	10.0
LOCATION#GENERAL	0.5	0.5	0.5	0.3333	3.0
RESTAURANT#GENERAL	0.6087	0.6667	0.6364	0.4667	30.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	6.0
RESTAURANT#PRICES	0.4	0.4	0.4	0.25	8.0
SERVICE#GENERAL	0.7308	0.8636	0.7917	0.6552	29.0
Micro-AVG	0.6489	0.6538	0.6513	0.483	176.0
Macro-AVG	0.4837	0.4891	0.4819		176
