	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9231	0.8372	0.8781	0.7826	46.0
DRINKS#PRICES	1.0	0.3333	0.5	0.3333	3.0
DRINKS#QUALITY	0.6667	0.5	0.5714	0.4	10.0
DRINKS#STYLE_OPTIONS	0.7143	0.8333	0.7692	0.625	8.0
FOOD#PRICES	0.6111	0.6875	0.6471	0.4783	23.0
FOOD#QUALITY	0.8493	0.8267	0.8378	0.7209	172.0
FOOD#STYLE_OPTIONS	0.5263	0.4545	0.4878	0.3226	31.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.806	0.7714	0.7883	0.6506	83.0
RESTAURANT#MISCELLANEOUS	0.75	0.1765	0.2858	0.1667	18.0
RESTAURANT#PRICES	1.0	0.2143	0.353	0.2143	14.0
SERVICE#GENERAL	0.9286	0.8667	0.8966	0.8125	80.0
Micro-AVG	0.8329	0.7436	0.7857	0.6471	493.0
Macro-AVG	0.8146	0.5918	0.6471		493
