	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5	0.5	0.5	0.3333	39.0
DRINKS#PRICES	0.05	0.5	0.0909	0.0476	21.0
DRINKS#QUALITY	0.3333	0.2	0.25	0.1429	7.0
DRINKS#STYLE_OPTIONS	1.0	0.75	0.8571	0.75	4.0
FOOD#PRICES	0.6	0.6	0.6	0.4286	14.0
FOOD#QUALITY	0.6211	0.7024	0.6592	0.4917	120.0
FOOD#STYLE_OPTIONS	0.3333	0.3077	0.32	0.1905	21.0
LOCATION#GENERAL	0.5	0.3333	0.4	0.25	4.0
RESTAURANT#GENERAL	0.7714	0.6585	0.7105	0.551	49.0
RESTAURANT#MISCELLANEOUS	0.5	0.2	0.2857	0.1667	12.0
RESTAURANT#PRICES	1.0	0.4444	0.6154	0.4444	9.0
SERVICE#GENERAL	0.8158	0.7045	0.7561	0.6078	51.0
Micro-AVG	0.6032	0.6056	0.6044	0.433	351.0
Macro-AVG	0.5854	0.4917	0.5037		351
