	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.2889	0.9286	0.4407	0.2826	46.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	1.0	0.6667	0.8	0.6667	3.0
DRINKS#STYLE_OPTIONS	0.6667	0.6667	0.6667	0.5	4.0
FOOD#PRICES	0.6667	0.8	0.7273	0.5714	7.0
FOOD#QUALITY	0.8837	0.95	0.9157	0.8444	45.0
FOOD#STYLE_OPTIONS	0.8	0.5714	0.6666	0.5	8.0
LOCATION#GENERAL	0.5	0.5	0.5	0.3333	3.0
RESTAURANT#GENERAL	0.8667	0.619	0.7222	0.5652	23.0
RESTAURANT#MISCELLANEOUS	1.0	0.1667	0.2858	0.1667	6.0
RESTAURANT#PRICES	0.6667	0.4	0.5	0.3333	6.0
SERVICE#GENERAL	0.9091	0.9091	0.9091	0.8333	24.0
Micro-AVG	0.6846	0.7846	0.7312	0.5763	177.0
Macro-AVG	0.7707	0.6815	0.6778		177
